Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,372,662,1118848794200,5.3870352,96.48169680000001,6451307.197,1873164.629,15,5.4,2,7.882128,-0.301752,2,27,54,15.343632000000001,0.59436,Leader
30,373,662,1118848794300,5.4141624,97.27204320000001,6451309.011,1873162.753,15,5.4,2,7.821168,-0.8930640000000001,2,27,54,15.398496000000002,0.600456,Leader
30,374,662,1118848794400,5.4233064,98.05172160000001,6451310.839,1873160.944,15,5.4,2,7.726680000000001,-1.146048,2,27,54,15.456408000000001,0.6096,Leader
30,375,662,1118848794500,5.3943504,98.81524560000001,6451312.698,1873159.279,15,5.4,2,7.650480000000001,-0.54864,2,27,54,15.541752,0.618744,Leader
30,376,662,1118848794600,5.3516784,99.5702352,6451314.568,1873157.667,15,5.4,2,7.650480000000001,0.54864,2,27,54,15.672816000000001,0.62484,Leader
30,377,662,1118848794700,5.322722400000001,100.3337592,6451316.427,1873156.002,15,5.4,2,7.726680000000001,1.143,2,27,54,15.806928000000001,0.62484,Leader
30,378,662,1118848794800,5.3318664,101.11343760000001,6451318.255,1873154.194,15,5.4,2,7.821168,0.890016,2,27,54,15.886176,0.618744,Leader
30,379,662,1118848794900,5.3586888,101.903784,6451320.069,1873152.318,15,5.4,2,7.882128,0.301752,2,27,54,15.922752000000001,0.615696,Leader
30,380,662,1118848795000,5.376672,102.69595919999999,6451321.89,1873150.476,15,5.4,2,7.900416000000001,-0.04267200000000001,2,27,54,15.956280000000001,0.615696,Leader
30,381,662,1118848795100,5.394655200000001,103.48630560000001,6451323.711,1873148.634,15,5.4,2,7.891272000000001,-0.109728,2,27,54,16.038576,0.618744,Leader
30,382,662,1118848795200,5.4126384,104.27421360000001,6451325.532,1873146.792,15,5.4,2,7.885176,-0.009144,2,27,54,16.13916,0.62484,Leader
30,383,662,1118848795300,5.4306216,105.0593784,6451327.353,1873144.95,15,5.4,2,7.921752,0.5455920000000001,2,27,54,16.21536,0.62484,Leader
30,384,662,1118848795400,5.4507384,105.8472864,6451329.152,1873143.12,15,5.4,2,8.03148,1.588008,2,27,54,16.248888,0.615696,Leader
30,385,662,1118848795500,5.4556152000000004,106.65134880000001,6451331.033,1873141.279,15,5.4,2,8.238744,2.645664,2,27,54,16.236696000000002,0.600456,Leader
30,386,662,1118848795600,5.4562248,107.48497680000001,6451333,1873139.375,15,5.4,2,8.51916,3.0937200000000002,2,27,54,16.175736,0.57912,Leader
30,387,662,1118848795700,5.457444000000001,108.354876,6451335.048,1873137.39,15,5.4,2,8.796528,2.639568,2,27,54,16.081248,0.5577840000000001,Leader
30,388,662,1118848795800,5.454396,109.2546456,6451337.181,1873135.342,15,5.4,2,9.003792,1.588008,2,27,54,15.968472,0.5394960000000001,Leader
30,389,662,1118848795900,5.436717600000001,110.17026480000001,6451339.396,1873133.283,15,5.4,2,9.116568000000001,0.5516880000000001,2,27,54,15.870936,0.530352,Leader
30,390,662,1118848796000,5.4205632,111.0886272,6451341.59,1873131.236,15,5.4,2,9.150096,0,2,27,54,15.806928000000001,0.527304,Leader
30,391,662,1118848796100,5.4047136,112.00424640000001,6451343.783,1873129.188,15,5.4,2,9.147048000000002,-0.067056,2,27,54,15.770352,0.52425600000000006,Leader
30,392,662,1118848796200,5.3885591999999995,112.9174272,6451345.977,1873127.141,15,5.4,2,9.150096,0.109728,2,27,54,15.745968,0.52425600000000006,Leader
30,393,662,1118848796300,5.3727096,113.8345704,6451348.17,1873125.094,15,5.4,2,9.147048000000002,-0.088392,2,27,54,15.715488000000002,0.52425600000000006,Leader
30,394,662,1118848796400,5.356555200000001,114.7559808,6451350.364,1873123.047,15,5.4,2,9.070848000000002,-1.18872,2,27,54,15.678912,0.527304,Leader
30,395,662,1118848796500,5.3455824000000005,115.668552,6451352.577,1873120.959,15,5.4,2,8.79348,-3.41376,2,27,54,15.648432000000001,0.542544,Leader
30,396,662,1118848796600,5.3404008,116.51742,6451354.664,1873118.966,15,5.4,2,8.308848000000001,-3.41376,2,27,54,15.685008000000002,0.576072,Leader
30,397,662,1118848796700,5.320893600000001,117.33245520000001,6451356.669,1873117.117,15,5.4,2,7.888224,-3.41376,2,27,54,15.752064,0.6096,Leader
