x,y,len,wid,v,a
16.51887984,338.36652672,4.84632,1.79832,8.598408,3.4009584
16.51820928,338.45199264,4.84632,1.79832,8.634984,3.3988248
16.51753872,338.53745856,4.84632,1.79832,8.67156,3.3966912
16.51686816,338.62292448,4.84632,1.79832,8.708136,3.3945576
16.5161976,338.7083904,4.84632,1.79832,8.744712,3.392424
16.51570992,338.79851976,4.84632,1.79832,8.77062,3.2403288
16.51522224,338.88864912,4.84632,1.79832,8.796528,3.0882336
16.51473456,338.97877848,4.84632,1.79832,8.822436,2.9361384
16.51424688,339.06890784,4.84632,1.79832,8.848344,2.78404320000001
16.5137592,339.1590372,4.84632,1.79832,8.874252,2.631948
16.51327152,339.24916656,4.84632,1.79832,8.90016,2.47985280000001
16.51278384,339.33929592,4.84632,1.79832,8.926068,2.3277576
16.51229616,339.42942528,4.84632,1.79832,8.951976,2.17566240000001
16.51180848,339.51955464,4.84632,1.79832,8.977884,2.0235672
16.5113208,339.609684,4.84632,1.79832,9.003792,1.87147200000001
16.5108636,339.70200792,4.84632,1.79832,9.0126312,1.6721328
16.5104064,339.79433184,4.84632,1.79832,9.0214704,1.47279360000001
16.5099492,339.88665576,4.84632,1.79832,9.0303096,1.2734544
16.509492,339.97897968,4.84632,1.79832,9.0391488,1.07411520000001
16.5090348,340.0713036,4.84632,1.79832,9.047988,0.874776
16.5085776,340.16362752,4.84632,1.79832,9.0568272,0.675436800000004
16.5081204,340.25595144,4.84632,1.79832,9.0656664,0.476097599999998
16.5076632,340.34827536,4.84632,1.79832,9.0745056,0.276758400000002
16.507206,340.44059928,4.84632,1.79832,9.0833448,0.0774191999999964
16.5067488,340.5329232,4.84632,1.79832,9.092184,-0.12192
16.5062916,340.62454608,4.84632,1.79832,9.086088,-0.238048800000003
16.5058344,340.71616896,4.84632,1.79832,9.079992,-0.3541776
16.5053772,340.80779184,4.84632,1.79832,9.073896,-0.470306400000003
16.50492,340.89941472,4.84632,1.79832,9.0678,-0.5864352
16.5044628,340.9910376,4.84632,1.79832,9.061704,-0.702564000000003
16.5040056,341.08266048,4.84632,1.79832,9.055608,-0.8186928
16.5035484,341.17428336,4.84632,1.79832,9.049512,-0.934821600000003
16.5030912,341.26590624,4.84632,1.79832,9.043416,-1.0509504
16.502634,341.35752912,4.84632,1.79832,9.03732,-1.1670792
16.5021768,341.449152,4.84632,1.79832,9.031224,-1.283208
16.50168912,341.53848888,4.84632,1.79832,9.0239088,-1.2182856
16.50120144,341.62782576,4.84632,1.79832,9.0165936,-1.1533632
16.50071376,341.71716264,4.84632,1.79832,9.0092784,-1.0884408
16.50022608,341.80649952,4.84632,1.79832,9.0019632,-1.0235184
16.4997384,341.8958364,4.84632,1.79832,8.994648,-0.958596000000002
16.49925072,341.98517328,4.84632,1.79832,8.9873328,-0.8936736
16.49876304,342.07451016,4.84632,1.79832,8.9800176,-0.828751200000002
16.49827536,342.16384704,4.84632,1.79832,8.9727024,-0.7638288
16.49778768,342.25318392,4.84632,1.79832,8.9653872,-0.698906400000002
16.4973,342.3425208,4.84632,1.79832,8.958072,-0.633984
16.49717808,342.4310652,4.84632,1.79832,8.9574624,-0.514807200000003
16.49705616,342.5196096,4.84632,1.79832,8.9568528,-0.3956304
16.49693424,342.608154,4.84632,1.79832,8.9562432,-0.276453600000003
16.49681232,342.6966984,4.84632,1.79832,8.9556336,-0.1572768
16.4966904,342.7852428,4.84632,1.79832,8.955024,-0.0381000000000026
16.49656848,342.8737872,4.84632,1.79832,8.9544144,0.0810768
16.49644656,342.9623316,4.84632,1.79832,8.9538048,0.200253599999997
16.49632464,343.050876,4.84632,1.79832,8.9531952,0.3194304
16.49620272,343.1394204,4.84632,1.79832,8.9525856,0.438607199999997
16.4960808,343.2279648,4.84632,1.79832,8.951976,0.557784
16.49601984,343.31724072,4.84632,1.79832,8.9583768,0.618743999999999
16.49595888,343.40651664,4.84632,1.79832,8.9647776,0.679704
16.49589792,343.49579256,4.84632,1.79832,8.9711784,0.740663999999999
16.49583696,343.58506848,4.84632,1.79832,8.9775792,0.801623999999997
16.495776,343.6743444,4.84632,1.79832,8.98398,0.862583999999999
16.49571504,343.76362032,4.84632,1.79832,8.9903808,0.923543999999997
16.49565408,343.85289624,4.84632,1.79832,8.9967816,0.984503999999999
16.49559312,343.94217216,4.84632,1.79832,9.0031824,1.045464
16.49553216,344.03144808,4.84632,1.79832,9.0095832,1.106424
16.4954712,344.120724,4.84632,1.79832,9.015984,1.167384
16.49544072,344.21176776,4.84632,1.79832,9.0248232,1.1128248
16.49541024,344.30281152,4.84632,1.79832,9.0336624,1.0582656
16.49537976,344.39385528,4.84632,1.79832,9.0425016,1.0037064
16.49534928,344.48489904,4.84632,1.79832,9.0513408,0.949147200000001
16.4953188,344.5759428,4.84632,1.79832,9.06018,0.894588
16.49528832,344.66698656,4.84632,1.79832,9.0690192,0.840028800000001
16.49525784,344.75803032,4.84632,1.79832,9.0778584,0.7854696
16.49522736,344.84907408,4.84632,1.79832,9.0866976,0.7309104
16.49519688,344.94011784,4.84632,1.79832,9.0955368,0.676351199999999
16.4951664,345.0311616,4.84632,1.79832,9.104376,0.621792
16.49507496,345.12302832,4.84632,1.79832,9.1083384,0.559612800000002
16.49498352,345.21489504,4.84632,1.79832,9.1123008,0.497433599999998
16.49489208,345.30676176,4.84632,1.79832,9.1162632,0.435254399999999
16.49480064,345.39862848,4.84632,1.79832,9.1202256,0.373075200000001
16.4947092,345.4904952,4.84632,1.79832,9.124188,0.310896000000003
16.49461776,345.58236192,4.84632,1.79832,9.1281504,0.248716799999999
16.49452632,345.67422864,4.84632,1.79832,9.1321128,0.186537600000001
16.49443488,345.76609536,4.84632,1.79832,9.1360752,0.124358400000002
16.49434344,345.85796208,4.84632,1.79832,9.1400376,0.0621792000000039
16.494252,345.9498288,4.84632,1.79832,9.144,5.5226223594218e-15
16.49419104,346.0412688,4.84632,1.79832,9.144,0
16.49413008,346.1327088,4.84632,1.79832,9.144,0
16.49406912,346.2241488,4.84632,1.79832,9.144,0
16.49400816,346.3155888,4.84632,1.79832,9.144,0
16.4939472,346.4070288,4.84632,1.79832,9.144,0
16.49388624,346.4984688,4.84632,1.79832,9.144,0
16.49382528,346.5899088,4.84632,1.79832,9.144,0
16.49376432,346.6813488,4.84632,1.79832,9.144,0
16.49370336,346.7727888,4.84632,1.79832,9.144,0
16.4936424,346.8642288,4.84632,1.79832,9.144,0
16.49361192,346.9556688,4.84632,1.79832,9.144,0
16.49358144,347.0471088,4.84632,1.79832,9.144,0
