x,y,len,wid,v,a
15.75340512,298.3242192,4.20624,2.22504,7.62,0
15.75346608,298.4004192,4.20624,2.22504,7.62,0
15.75352704,298.4766192,4.20624,2.22504,7.62,0
15.753588,298.5528192,4.20624,2.22504,7.62,0
15.75367944,298.6290192,4.20624,2.22504,7.62,0
15.75377088,298.7052192,4.20624,2.22504,7.62,0
15.75386232,298.7814192,4.20624,2.22504,7.62,0
15.75395376,298.8576192,4.20624,2.22504,7.62,0
15.7540452,298.9338192,4.20624,2.22504,7.62,0
15.75413664,299.0100192,4.20624,2.22504,7.62,0
15.75422808,299.0862192,4.20624,2.22504,7.62,0
15.75431952,299.1624192,4.20624,2.22504,7.62,0
15.75441096,299.2386192,4.20624,2.22504,7.62,0
15.7545024,299.3148192,4.20624,2.22504,7.62,0
15.75459384,299.3910192,4.20624,2.22504,7.62,0
15.75468528,299.4672192,4.20624,2.22504,7.62,0
15.75477672,299.5434192,4.20624,2.22504,7.62,0
15.75486816,299.6196192,4.20624,2.22504,7.62,0
15.7549596,299.6958192,4.20624,2.22504,7.62,0
15.75505104,299.7720192,4.20624,2.22504,7.62,0
15.75514248,299.8482192,4.20624,2.22504,7.62,0
15.75523392,299.9244192,4.20624,2.22504,7.62,0
15.75532536,300.0006192,4.20624,2.22504,7.62,0
15.7554168,300.0768192,4.20624,2.22504,7.62,0
15.75550824,300.15295824,4.20624,2.22504,7.6206096,0.00731519999999987
15.75559968,300.22909728,4.20624,2.22504,7.6212192,0.0146303999999997
15.75569112,300.30523632,4.20624,2.22504,7.6218288,0.0219455999999999
15.75578256,300.38137536,4.20624,2.22504,7.6224384,0.0292607999999998
15.755874,300.4575144,4.20624,2.22504,7.623048,0.036576
15.75596544,300.53365344,4.20624,2.22504,7.6236576,0.0438911999999999
15.75605688,300.60979248,4.20624,2.22504,7.6242672,0.0512064000000001
15.75614832,300.68593152,4.20624,2.22504,7.6248768,0.0585215999999999
15.75623976,300.76207056,4.20624,2.22504,7.6254864,0.0658368000000001
15.7563312,300.8382096,4.20624,2.22504,7.626096,0.073152
15.75636168,300.914562,4.20624,2.22504,7.626096,0.0673607999999999
15.75639216,300.9909144,4.20624,2.22504,7.626096,0.0615696
15.75642264,301.0672668,4.20624,2.22504,7.626096,0.0557783999999999
15.75645312,301.1436192,4.20624,2.22504,7.626096,0.0499872
15.7564836,301.2199716,4.20624,2.22504,7.626096,0.0441959999999999
15.75651408,301.296324,4.20624,2.22504,7.626096,0.0384048
15.75654456,301.3726764,4.20624,2.22504,7.626096,0.0326135999999999
15.75657504,301.4490288,4.20624,2.22504,7.626096,0.0268224
15.75660552,301.5253812,4.20624,2.22504,7.626096,0.0210312000000001
15.756636,301.6017336,4.20624,2.22504,7.626096,0.01524
15.75672744,301.67836032,4.20624,2.22504,7.6227432,-0.0411479999999988
15.75681888,301.75498704,4.20624,2.22504,7.6193904,-0.097536
15.75691032,301.83161376,4.20624,2.22504,7.6160376,-0.153923999999999
15.75700176,301.90824048,4.20624,2.22504,7.6126848,-0.210312
15.7570932,301.9848672,4.20624,2.22504,7.609332,-0.266699999999999
15.75718464,302.06149392,4.20624,2.22504,7.6059792,-0.323088
15.75727608,302.13812064,4.20624,2.22504,7.6026264,-0.379475999999999
15.75736752,302.21474736,4.20624,2.22504,7.5992736,-0.435864
15.75745896,302.29137408,4.20624,2.22504,7.5959208,-0.492251999999999
15.7575504,302.3680008,4.20624,2.22504,7.592568,-0.54864
15.7577028,302.44392648,4.20624,2.22504,7.5852528,-0.591921599999999
15.7578552,302.51985216,4.20624,2.22504,7.5779376,-0.6352032
15.7580076,302.59577784,4.20624,2.22504,7.5706224,-0.678484799999999
15.75816,302.67170352,4.20624,2.22504,7.5633072,-0.7217664
15.7583124,302.7476292,4.20624,2.22504,7.555992,-0.765047999999999
15.7584648,302.82355488,4.20624,2.22504,7.5486768,-0.8083296
15.7586172,302.89948056,4.20624,2.22504,7.5413616,-0.851611199999999
15.7587696,302.97540624,4.20624,2.22504,7.5340464,-0.8948928
15.758922,303.05133192,4.20624,2.22504,7.5267312,-0.938174399999999
15.7590744,303.1272576,4.20624,2.22504,7.519416,-0.981456
15.75889152,303.20153736,4.20624,2.22504,7.5154536,-0.907389600000002
15.75870864,303.27581712,4.20624,2.22504,7.5114912,-0.8333232
15.75852576,303.35009688,4.20624,2.22504,7.5075288,-0.759256800000002
15.75834288,303.42437664,4.20624,2.22504,7.5035664,-0.685190400000003
15.75816,303.4986564,4.20624,2.22504,7.499604,-0.611124000000002
15.75797712,303.57293616,4.20624,2.22504,7.4956416,-0.537057600000003
15.75779424,303.64721592,4.20624,2.22504,7.4916792,-0.462991200000002
15.75761136,303.72149568,4.20624,2.22504,7.4877168,-0.388924800000003
15.75742848,303.79577544,4.20624,2.22504,7.4837544,-0.314858400000002
15.7572456,303.8700552,4.20624,2.22504,7.479792,-0.240792000000003
15.75706272,303.94354248,4.20624,2.22504,7.487412,-0.0505968000000034
15.75687984,304.01702976,4.20624,2.22504,7.495032,0.139598399999993
15.75669696,304.09051704,4.20624,2.22504,7.502652,0.329793599999998
15.75651408,304.16400432,4.20624,2.22504,7.510272,0.519988799999995
15.7563312,304.2374916,4.20624,2.22504,7.517892,0.710184
15.75614832,304.31097888,4.20624,2.22504,7.525512,0.900379199999997
15.75596544,304.38446616,4.20624,2.22504,7.533132,1.0905744
15.75578256,304.45795344,4.20624,2.22504,7.540752,1.2807696
15.75559968,304.53144072,4.20624,2.22504,7.548372,1.4709648
15.7554168,304.604928,4.20624,2.22504,7.555992,1.66116
15.7563312,304.68015264,4.20624,2.22504,7.5806808,1.83642
